,name,age,points,salary
217,Justin Anderson,0.3500000000000001,0.16352201257861637,0.0017459579095641293
218,Justin Holiday,0.55,0.36477987421383645,0.13200372973856586
219,Justin Jackson,0.30000000000000004,0.22012578616352202,0.11592345739148022
220,Justin James,0.19999999999999996,0.0660377358490566,0.03417377384053147
221,Justin Robinson,0.15000000000000013,0.0440251572327044,0.0011411580896911148
222,Justise Winslow,0.25,0.24528301886792453,0.3014687323847397
223,Jusuf Nurkic,0.30000000000000004,0.30817610062893086,0.2988821306608786
224,Juwan Morgan,0.15000000000000013,0.02830188679245283,0.03417377384053147
225,KZ Okpala,0.050000000000000044,0.0849056603773585,0.03417377384053147
226,Kawhi Leonard,0.44999999999999996,0.8144654088050314,0.7991621823095727
227,Kelan Martin,0.25,0.04088050314465409,0.03249104288673235
228,Keldon Johnson,0.050000000000000044,0.4371069182389937,0.04651324988834017
229,Kelly Olynyk,0.44999999999999996,0.31446540880503143,0.297270262318769
230,Kemba Walker,0.5,0.5566037735849056,0.7991621823095727
231,Kendrick Nunn,0.25,0.41823899371069184,0.03756977837182767
232,Kenrich Williams,0.30000000000000004,0.22012578616352202,0.04539490564866736
233,Kent Bazemore,0.55,0.19182389937106917,0.036561848510355696
234,Kevin Durant,0.6000000000000001,0.9119496855345912,0.932549874684453
235,Kevin Huerter,0.10000000000000009,0.37421383647798745,0.06313197565473538
236,Kevin Love,0.6000000000000001,0.18238993710691823,0.7265106854253627
237,Kevon Looney,0.25,0.12264150943396226,0.11107618936631553
238,Khem Birch,0.40000000000000013,0.17295597484276728,0.06867434444285575
239,Khris Middleton,0.44999999999999996,0.6415094339622641,0.7682616139606981
240,Khyri Thomas,0.19999999999999996,0.07232704402515723,0.016171853659301967
241,Klay Thompson,0.55,0.6761006289308176,0.8220286438595522
242,Kris Dunn,0.3500000000000001,0.22955974842767296,0.10980911279218664
243,Kristaps Porzingis,0.25,0.6194968553459119,0.6848298745596753
244,Kyle Anderson,0.3500000000000001,0.4025157232704403,0.22010942174293066
245,Kyle Kuzma,0.25,0.380503144654088,0.081761532785295
246,Kyle Lowry,0.75,0.5534591194968554,0.7088589112830366
247,Kyle Singler,0.6000000000000001,0.20440251572327045,0.02209684330344362
248,Kyrie Irving,0.44999999999999996,0.8836477987421384,0.7777741979174121
249,LaMarcus Aldridge,0.75,0.43081761006289304,0.38876662786294613
250,Landry Shamet,0.19999999999999996,0.24528301886792453,0.047490986317696084
251,Langston Galloway,0.44999999999999996,0.16037735849056603,0.036561848510355696
252,Larry Sanders,0.6000000000000001,0.20125786163522014,0.042264891985033554
253,Lauri Markkanen,0.15000000000000013,0.5566037735849056,0.1555417565388801
